19:07:01.619811 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:02.449367 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:03.452027 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:04.622817 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:04.840262 ARP, Request who-has 192.168.184.132 (Broadcast) tell 192.168.184.131, length 46
19:07:04.840945 ARP, Reply 192.168.184.132 is-at 00:0c:29:89:bb:aa (oui Unknown), length 46
19:07:05.040806 ARP, Request who-has 192.168.184.128 tell 192.168.184.131, length 46
19:07:05.450558 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:06.043188 ARP, Request who-has 192.168.184.128 tell 192.168.184.131, length 46
19:07:06.449101 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:07.043045 ARP, Request who-has 192.168.184.128 tell 192.168.184.131, length 46
19:07:07.629265 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:07.756949 IP 192.168.184.1.51252 > 239.255.255.250.1900: UDP, length 174
19:07:08.451242 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:08.760092 IP 192.168.184.1.51252 > 239.255.255.250.1900: UDP, length 174
19:07:09.045196 ARP, Request who-has 192.168.184.128 tell 192.168.184.131, length 46
19:07:09.451225 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:09.760228 IP 192.168.184.1.51252 > 239.255.255.250.1900: UDP, length 174
19:07:10.046685 ARP, Request who-has 192.168.184.128 tell 192.168.184.131, length 46
19:07:10.632524 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:10.761448 IP 192.168.184.1.51252 > 239.255.255.250.1900: UDP, length 174
19:07:11.046675 ARP, Request who-has 192.168.184.128 tell 192.168.184.131, length 46
19:07:11.452645 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:12.451937 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:13.047367 ARP, Request who-has 192.168.184.128 tell 192.168.184.131, length 46
19:07:13.637385 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:14.045034 ARP, Request who-has 192.168.184.128 tell 192.168.184.131, length 46
19:07:14.450992 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:15.046835 ARP, Request who-has 192.168.184.128 tell 192.168.184.131, length 46
19:07:15.449035 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:16.643481 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:17.451972 ARP, Request who-has 192.168.184.2 tell 192.168.184.1, length 46
19:07:18.049667 IP 192.168.184.131.52872 > 192.168.184.132.mysql: Flags [FPU], seq 1457053313, win 1024, urg 0, length 0
19:11:21.171892 IP 192.168.184.131.55678 > 192.168.184.132.2323: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.171896 IP 192.168.184.131.55678 > 192.168.184.132.14000: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.171912 IP 192.168.184.131.55678 > 192.168.184.132.646: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.171936 IP 192.168.184.131.55678 > 192.168.184.132.9898: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.171941 IP 192.168.184.131.55678 > 192.168.184.132.30951: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.171956 IP 192.168.184.131.55678 > 192.168.184.132.3737: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.171960 IP 192.168.184.131.55678 > 192.168.184.132.15002: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.171977 IP 192.168.184.131.55678 > 192.168.184.132.24800: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.171981 IP 192.168.184.131.55678 > 192.168.184.132.32778: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.171996 IP 192.168.184.131.55678 > 192.168.184.132.9929: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172001 IP 192.168.184.131.55678 > 192.168.184.132.1102: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172023 IP 192.168.184.131.55678 > 192.168.184.132.3030: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172028 IP 192.168.184.131.55678 > 192.168.184.132.5214: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172043 IP 192.168.184.131.55678 > 192.168.184.132.50389: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172048 IP 192.168.184.131.55678 > 192.168.184.132.8180: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172063 IP 192.168.184.131.55678 > 192.168.184.132.3000: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172067 IP 192.168.184.131.55678 > 192.168.184.132.49175: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172082 IP 192.168.184.131.55678 > 192.168.184.132.5987: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172087 IP 192.168.184.131.55678 > 192.168.184.132.5560: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172102 IP 192.168.184.131.55678 > 192.168.184.132.5001: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172106 IP 192.168.184.131.55678 > 192.168.184.132.38292: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172121 IP 192.168.184.131.55678 > 192.168.184.132.ipp: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172126 IP 192.168.184.131.55678 > 192.168.184.132.1100: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172149 IP 192.168.184.131.55678 > 192.168.184.132.56738: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172153 IP 192.168.184.131.55678 > 192.168.184.132.55600: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.172186 IP 192.168.184.132.10616 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172191 IP 192.168.184.132.8008 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172258 IP 192.168.184.132.25735 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172264 IP 192.168.184.132.5566 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172279 IP 192.168.184.132.3945 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172284 IP 192.168.184.132.1131 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172299 IP 192.168.184.132.6 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172321 IP 192.168.184.132.1461 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172326 IP 192.168.184.132.49161 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172341 IP 192.168.184.132.1334 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172346 IP 192.168.184.132.1039 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172361 IP 192.168.184.132.19283 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172365 IP 192.168.184.132.800 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172380 IP 192.168.184.132.1132 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172385 IP 192.168.184.132.6009 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172400 IP 192.168.184.132.3370 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172425 IP 192.168.184.132.imsp > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172429 IP 192.168.184.132.4000 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172445 IP 192.168.184.132.5989 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172449 IP 192.168.184.132.1035 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172465 IP 192.168.184.132.22939 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172469 IP 192.168.184.132.1028 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172485 IP 192.168.184.132.nntps > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172490 IP 192.168.184.132.5226 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172505 IP 192.168.184.132.19801 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172551 IP 192.168.184.132.1091 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172556 IP 192.168.184.132.2323 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172573 IP 192.168.184.132.14000 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172578 IP 192.168.184.132.646 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172593 IP 192.168.184.132.9898 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172685 IP 192.168.184.132.30951 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172694 IP 192.168.184.132.3737 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172719 IP 192.168.184.132.15002 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172723 IP 192.168.184.132.24800 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172740 IP 192.168.184.132.32778 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172744 IP 192.168.184.132.9929 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172970 IP 192.168.184.132.1102 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.172987 IP 192.168.184.132.3030 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.173124 IP 192.168.184.132.5214 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.173129 IP 192.168.184.132.50389 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.173146 IP 192.168.184.132.8180 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.173151 IP 192.168.184.132.3000 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.173166 IP 192.168.184.132.49175 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.173171 IP 192.168.184.132.5987 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.173186 IP 192.168.184.132.5560 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.173191 IP 192.168.184.132.5001 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.173207 IP 192.168.184.132.38292 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.173211 IP 192.168.184.132.ipp > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.173226 IP 192.168.184.132.1100 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.173231 IP 192.168.184.132.56738 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.173246 IP 192.168.184.132.55600 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.174976 IP 192.168.184.131.55678 > 192.168.184.132.9618: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175060 IP 192.168.184.131.55678 > 192.168.184.132.5922: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175084 IP 192.168.184.131.55678 > 192.168.184.132.4045: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175089 IP 192.168.184.131.55678 > 192.168.184.132.1862: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175116 IP 192.168.184.131.55678 > 192.168.184.132.ingreslock: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175121 IP 192.168.184.131.55678 > 192.168.184.132.lotusnote: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175148 IP 192.168.184.131.55678 > 192.168.184.132.19780: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175152 IP 192.168.184.131.55678 > 192.168.184.132.5859: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175168 IP 192.168.184.131.55678 > 192.168.184.132.1113: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175172 IP 192.168.184.131.55678 > 192.168.184.132.1183: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175201 IP 192.168.184.131.55678 > 192.168.184.132.20222: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175205 IP 192.168.184.131.55678 > 192.168.184.132.16113: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175232 IP 192.168.184.131.55678 > 192.168.184.132.5998: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175237 IP 192.168.184.131.55678 > 192.168.184.132.27356: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175262 IP 192.168.184.131.55678 > 192.168.184.132.667: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175267 IP 192.168.184.131.55678 > 192.168.184.132.49159: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175284 IP 192.168.184.131.55678 > 192.168.184.132.6580: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175304 IP 192.168.184.131.55678 > 192.168.184.132.64623: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175326 IP 192.168.184.131.55678 > 192.168.184.132.8600: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175346 IP 192.168.184.131.55678 > 192.168.184.132.9220: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175351 IP 192.168.184.131.55678 > 192.168.184.132.rsync: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175377 IP 192.168.184.131.55678 > 192.168.184.132.vopied: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175382 IP 192.168.184.131.55678 > 192.168.184.132.1580: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175397 IP 192.168.184.131.55678 > 192.168.184.132.iscsi-target: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175435 IP 192.168.184.132.9618 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175441 IP 192.168.184.132.5922 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175461 IP 192.168.184.132.4045 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175466 IP 192.168.184.132.1862 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175482 IP 192.168.184.132.ingreslock > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175486 IP 192.168.184.132.lotusnote > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175501 IP 192.168.184.132.19780 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175505 IP 192.168.184.132.5859 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175531 IP 192.168.184.131.55678 > 192.168.184.132.2522: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175535 IP 192.168.184.131.55678 > 192.168.184.132.5631: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175552 IP 192.168.184.131.55678 > 192.168.184.132.1417: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175587 IP 192.168.184.131.55678 > 192.168.184.132.49155: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175592 IP 192.168.184.131.55678 > 192.168.184.132.714: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175608 IP 192.168.184.131.55678 > 192.168.184.132.kpasswd: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175639 IP 192.168.184.132.1113 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175672 IP 192.168.184.132.1183 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175677 IP 192.168.184.132.20222 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175692 IP 192.168.184.132.16113 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175696 IP 192.168.184.132.5998 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175713 IP 192.168.184.132.27356 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175718 IP 192.168.184.132.667 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175747 IP 192.168.184.132.49159 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175752 IP 192.168.184.132.6580 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175769 IP 192.168.184.132.64623 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175773 IP 192.168.184.132.8600 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175801 IP 192.168.184.131.55678 > 192.168.184.132.1935: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175805 IP 192.168.184.131.55678 > 192.168.184.132.18040: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175823 IP 192.168.184.131.55678 > 192.168.184.132.search: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175827 IP 192.168.184.131.55678 > 192.168.184.132.1783: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175860 IP 192.168.184.131.55678 > 192.168.184.132.gnutella-svc: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175865 IP 192.168.184.131.55678 > 192.168.184.132.48080: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175882 IP 192.168.184.131.55678 > 192.168.184.132.50006: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175913 IP 192.168.184.132.9220 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175919 IP 192.168.184.132.rsync > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175935 IP 192.168.184.132.vopied > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175955 IP 192.168.184.132.1580 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.175969 IP 192.168.184.131.55678 > 192.168.184.132.9415: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175973 IP 192.168.184.131.55678 > 192.168.184.132.afs3-prserver: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.175995 IP 192.168.184.131.55678 > 192.168.184.132.3998: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.176000 IP 192.168.184.131.55678 > 192.168.184.132.259: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.176030 IP 192.168.184.131.55678 > 192.168.184.132.x11: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.176036 IP 192.168.184.131.55678 > 192.168.184.132.8085: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.176063 IP 192.168.184.131.55678 > 192.168.184.132.6881: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.176068 IP 192.168.184.131.55678 > 192.168.184.132.3404: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.176111 IP 192.168.184.132.iscsi-target > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176116 IP 192.168.184.132.2522 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176133 IP 192.168.184.132.5631 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176153 IP 192.168.184.132.1417 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176175 IP 192.168.184.132.49155 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176180 IP 192.168.184.132.714 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176197 IP 192.168.184.132.kpasswd > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176202 IP 192.168.184.132.1935 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176217 IP 192.168.184.132.18040 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176221 IP 192.168.184.132.search > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176249 IP 192.168.184.131.55678 > 192.168.184.132.omirr: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.176253 IP 192.168.184.131.55678 > 192.168.184.132.56737: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.176271 IP 192.168.184.131.55678 > 192.168.184.132.1106: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.176276 IP 192.168.184.131.55678 > 192.168.184.132.32779: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.176298 IP 192.168.184.131.55678 > 192.168.184.132.1900: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.176311 IP 192.168.184.132.1783 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176315 IP 192.168.184.132.gnutella-svc > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176349 IP 192.168.184.132.48080 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176353 IP 192.168.184.132.50006 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176435 IP 192.168.184.132.9415 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176443 IP 192.168.184.132.afs3-prserver > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176469 IP 192.168.184.132.3998 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176473 IP 192.168.184.132.259 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176489 IP 192.168.184.132.x11 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176680 IP 192.168.184.132.8085 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176698 IP 192.168.184.132.6881 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176786 IP 192.168.184.132.3404 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176792 IP 192.168.184.132.omirr > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176809 IP 192.168.184.132.56737 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176813 IP 192.168.184.132.1106 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176828 IP 192.168.184.132.32779 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.176833 IP 192.168.184.132.1900 > 192.168.184.131.55678: Flags [R.], seq 0, ack 833216915, win 0, length 0
19:11:21.178886 IP 192.168.184.131.55678 > 192.168.184.132.9081: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.178968 IP 192.168.184.131.55678 > 192.168.184.132.7496: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.178991 IP 192.168.184.131.55678 > 192.168.184.132.32775: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.178996 IP 192.168.184.131.55678 > 192.168.184.132.5280: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.179024 IP 192.168.184.131.55678 > 192.168.184.132.7201: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.179029 IP 192.168.184.131.55678 > 192.168.184.132.1086: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.179055 IP 192.168.184.131.55678 > 192.168.184.132.6106: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.179060 IP 192.168.184.131.55678 > 192.168.184.132.60020: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.179076 IP 192.168.184.131.55678 > 192.168.184.132.1455: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.179098 IP 192.168.184.131.55678 > 192.168.184.132.6100: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.179102 IP 192.168.184.131.55678 > 192.168.184.132.6699: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
19:11:21.179118 IP 192.168.184.131.55678 > 192.168.184.132.9485: Flags [FPU], seq 833216914, win 1024, urg 0, length 0
